id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1274474736488251398,1274409259942453249,1592693430000,2020-06-21,01:50:30,Türkiye Standart Saati,214909666,ffsmonty,Ridgers,,And thinking about it- that flexibility and upcoming character options could be the start of more players playing more alliance in general. Certainly don’t think it would hurt.,"['cpt_gallowsfall', 'leroy__pierre', 'accendor96', 'taliesinevitel']",[],[],0,0,0,[],[],https://twitter.com/ffsmonty/status/1274474736488251398,False,,0,,,,,,,"[{'user_id': '214909666', 'username': 'ffsmonty'}, {'user_id': '1245530822267924481', 'username': 'Cpt_Gallowsfall'}, {'user_id': '822077790', 'username': 'Leroy__pierre'}, {'user_id': '1065900950076956672', 'username': 'accendor96'}, {'user_id': '743742497331961856', 'username': 'TaliesinEvitel'}]",,,,
1274440658632060928,1274409259942453249,1592685305000,2020-06-20,23:35:05,Türkiye Standart Saati,1245530822267924481,cpt_gallowsfall,Cpt. Gallowsfall,,"It wouldnt cause it already is xfaction, every AH on an entire realm is linked together. There’s 0 basis for these claims it’d wreck anything. People are just contrarian alarmists who like to be server capped on gold by overpricing on the market lol.","['ffsmonty', 'leroy__pierre', 'accendor96', 'taliesinevitel']",[],[],1,0,1,[],[],https://twitter.com/Cpt_Gallowsfall/status/1274440658632060928,False,,0,,,,,,,"[{'user_id': '1245530822267924481', 'username': 'Cpt_Gallowsfall'}, {'user_id': '214909666', 'username': 'ffsmonty'}, {'user_id': '822077790', 'username': 'Leroy__pierre'}, {'user_id': '1065900950076956672', 'username': 'accendor96'}, {'user_id': '743742497331961856', 'username': 'TaliesinEvitel'}]",,,,
1274431755844493313,1274409259942453249,1592683183000,2020-06-20,22:59:43,Türkiye Standart Saati,822077790,leroy__pierre,Pierre Leroy,,If AH is cross faction... Then you cool post an item à 5M gold and buy it from your other faction :p so solve the first problem you mentionned xd,"['ffsmonty', 'accendor96', 'cpt_gallowsfall', 'taliesinevitel']",[],[],2,0,0,[],[],https://twitter.com/Leroy__pierre/status/1274431755844493313,False,,0,,,,,,,"[{'user_id': '822077790', 'username': 'Leroy__pierre'}, {'user_id': '214909666', 'username': 'ffsmonty'}, {'user_id': '1065900950076956672', 'username': 'accendor96'}, {'user_id': '1245530822267924481', 'username': 'Cpt_Gallowsfall'}, {'user_id': '743742497331961856', 'username': 'TaliesinEvitel'}]",,,,
1273344591559831557,1272965439111520257,1592423982000,2020-06-17,22:59:42,Türkiye Standart Saati,784190354,sealeymike,Mike Sealey,,"""I'll just put this here with the rest of the fires.""",['ffsmonty'],[],[],0,0,0,[],[],https://twitter.com/SealeyMike/status/1273344591559831557,False,,0,,,,,,,"[{'user_id': '784190354', 'username': 'SealeyMike'}, {'user_id': '214909666', 'username': 'ffsmonty'}]",,,,
1273254331903545346,1273244353352413184,1592402463000,2020-06-17,17:01:03,Türkiye Standart Saati,214909666,ffsmonty,Ridgers,,"But I thought reposting worked at just matching the current rate now? Do people need multiple accounts for reposting?

And point of interest: if this is happening I’ve never noticed this as a user of the AH (unless you count my stuff not selling, in which case I relist)",['ryanaeckles'],[],[],0,0,0,[],[],https://twitter.com/ffsmonty/status/1273254331903545346,False,,0,,,,,,,"[{'user_id': '214909666', 'username': 'ffsmonty'}, {'user_id': '142460382', 'username': 'ryanaeckles'}]",,,,
1273252256176115713,1273244353352413184,1592401968000,2020-06-17,16:52:48,Türkiye Standart Saati,142460382,ryanaeckles,WTBGold,,"Just thinking outloud: Sellers have total price control with Lifo & price-matching. Major players already have entire accts dedicated to reposting, so if with the mid tier posters don't also do that, they can't compete, & big players no longer have competition keeping prices down",['ffsmonty'],[],[],1,0,1,[],[],https://twitter.com/ryanaeckles/status/1273252256176115713,False,,0,,,,,,,"[{'user_id': '142460382', 'username': 'ryanaeckles'}, {'user_id': '214909666', 'username': 'ffsmonty'}]",,,,
1273250086655533056,1273244353352413184,1592401451000,2020-06-17,16:44:11,Türkiye Standart Saati,214909666,ffsmonty,Ridgers,,And if it’s about economic advantage: those players are still going to be on top with or without that advantage: they’re just gonna be more annoyed while doing so. And jimmy will still buy his raid flasks. He’s not even noticed this.,[],[],[],1,0,0,[],[],https://twitter.com/ffsmonty/status/1273250086655533056,False,,0,,,,,,,"[{'user_id': '214909666', 'username': 'ffsmonty'}]",,,,
1273250085305016323,1273244353352413184,1592401450000,2020-06-17,16:44:10,Türkiye Standart Saati,214909666,ffsmonty,Ridgers,,"It’s like applying a speed nerf to people chain running m+/ pushing keys w/o pugs because people pugging their weekly are struggling to get a group together...

All that’s happened is you’ve annoyed the guys who were enjoying m+",[],[],[],1,0,0,[],[],https://twitter.com/ffsmonty/status/1273250085305016323,False,,0,,,,,,,"[{'user_id': '214909666', 'username': 'ffsmonty'}]",,,,
1273250082503221248,1273244353352413184,1592401450000,2020-06-17,16:44:10,Türkiye Standart Saati,214909666,ffsmonty,Ridgers,,"@WarcraftDevs @ryanaeckles ...

Doesn’t this negatively affect the people most engaged with the system? Like sure, I get the idea of, limit the heavy users so that’s it better for everyone...

... but jimmy buying his raid flasks isn’t invested in the AH like gold makers","['warcraftdevs', 'ryanaeckles']",[],[],1,0,0,[],[],https://twitter.com/ffsmonty/status/1273250082503221248,False,,0,,,,,,,"[{'user_id': '214909666', 'username': 'ffsmonty'}, {'user_id': '2897774300', 'username': 'WarcraftDevs'}, {'user_id': '142460382', 'username': 'ryanaeckles'}]",,,,
1272660093545385986,1272619976998993921,1592260785000,2020-06-16,01:39:45,Türkiye Standart Saati,281567106,samalamajimjam,Samalam🏴󠁧󠁢󠁷󠁬󠁳󠁿,, pic.twitter.com/DwYOrQL378,['ffsmonty'],[],[],0,0,2,[],[],https://twitter.com/Samalamajimjam/status/1272660093545385986,False,,1,,,,,,,"[{'user_id': '281567106', 'username': 'Samalamajimjam'}, {'user_id': '214909666', 'username': 'ffsmonty'}]",,,,
1272632463618170882,1272619976998993921,1592254198000,2020-06-15,23:49:58,Türkiye Standart Saati,281567106,samalamajimjam,Samalam🏴󠁧󠁢󠁷󠁬󠁳󠁿,,But half of it was dry though.,['ffsmonty'],[],[],1,0,0,[],[],https://twitter.com/Samalamajimjam/status/1272632463618170882,False,,0,,,,,,,"[{'user_id': '281567106', 'username': 'Samalamajimjam'}, {'user_id': '214909666', 'username': 'ffsmonty'}]",,,,
1272419996442951680,1272187402107457536,1592203542000,2020-06-15,09:45:42,Türkiye Standart Saati,281567106,samalamajimjam,Samalam🏴󠁧󠁢󠁷󠁬󠁳󠁿,,"Weekend numbers are always lower. For whatever reason, counting is not as accurate.
There's still 100's of deaths. It's just not recorded.
Pretty sick the government is using fucked number to say 'look how good we're doing can we have a gold star please miss'","['ffsmonty', 'matthancock']",[],[],1,0,0,[],[],https://twitter.com/Samalamajimjam/status/1272419996442951680,False,,0,,,,,,,"[{'user_id': '281567106', 'username': 'Samalamajimjam'}, {'user_id': '214909666', 'username': 'ffsmonty'}, {'user_id': '19825835', 'username': 'MattHancock'}]",,,,
1271751714379628544,1271705210881220608,1592044211000,2020-06-13,13:30:11,Türkiye Standart Saati,214909666,ffsmonty,Ridgers,,"But it is just a statue: if it hurts people let’s remove it. We can memorialise our past successes in ways that don’t obscure our failures.

And if we in hindsight decide that a statue should remain in some form, then we can sort that later.","['thechunkeyninja', 'taliesinevitel']",[],[],0,0,0,[],[],https://twitter.com/ffsmonty/status/1271751714379628544,False,,0,,,,,,,"[{'user_id': '214909666', 'username': 'ffsmonty'}, {'user_id': '751470487725871104', 'username': 'TheChunkeyNinja'}, {'user_id': '743742497331961856', 'username': 'TaliesinEvitel'}]",,,,
1271751181422022657,1271705210881220608,1592044084000,2020-06-13,13:28:04,Türkiye Standart Saati,214909666,ffsmonty,Ridgers,,"But there’s a certain relevance with which they are being targeted: out with the old, in with the new. Tear ourselves down, build us up better.  Move forward.

I’ve never been a victim of racism I have no idea what those statues might mean to other people.","['thechunkeyninja', 'taliesinevitel']",[],[],1,0,0,[],[],https://twitter.com/ffsmonty/status/1271751181422022657,False,,0,,,,,,,"[{'user_id': '214909666', 'username': 'ffsmonty'}, {'user_id': '751470487725871104', 'username': 'TheChunkeyNinja'}, {'user_id': '743742497331961856', 'username': 'TaliesinEvitel'}]",,,,
1271750240757059585,1271705210881220608,1592043860000,2020-06-13,13:24:20,Türkiye Standart Saati,214909666,ffsmonty,Ridgers,,"And those effects still exist today.  So people are right to demand change and be furious that it’s failed to happen yet.

The statues are... interesting, the people they memorialise are not the people solely responsible for the issues at play. Nor is it all they accomplished.","['thechunkeyninja', 'taliesinevitel']",[],[],1,0,0,[],[],https://twitter.com/ffsmonty/status/1271750240757059585,False,,0,,,,,,,"[{'user_id': '214909666', 'username': 'ffsmonty'}, {'user_id': '751470487725871104', 'username': 'TheChunkeyNinja'}, {'user_id': '743742497331961856', 'username': 'TaliesinEvitel'}]",,,,
1269979490698047488,1269968125581094923,1591621680000,2020-06-08,16:08:00,Türkiye Standart Saati,281567106,samalamajimjam,Samalam🏴󠁧󠁢󠁷󠁬󠁳󠁿,,My hand hurts.,['ffsmonty'],[],[],0,0,0,[],[],https://twitter.com/Samalamajimjam/status/1269979490698047488,False,,0,,,,,,,"[{'user_id': '281567106', 'username': 'Samalamajimjam'}, {'user_id': '214909666', 'username': 'ffsmonty'}]",,,,
1269916950546825218,1269649580452458497,1591606769000,2020-06-08,11:59:29,Türkiye Standart Saati,732675530995175424,mvd_vandie,Michael Walter Van Der Velden,,"Yeah, I know. Point is we barely covered anything on world war 1 pre or post. We didn't really cover uk slave trade, or wars we instigated, or frankly anything other than when we were the ""heroes"" or the ""victims"" that were invaded.","['ffsmonty', 'lexcanroar']",[],[],1,0,0,[],[],https://twitter.com/MVD_Vandie/status/1269916950546825218,False,,0,,,,,,,"[{'user_id': '732675530995175424', 'username': 'MVD_Vandie'}, {'user_id': '214909666', 'username': 'ffsmonty'}, {'user_id': '15907661', 'username': 'lexcanroar'}]",,,,
1269914630236909568,1269649580452458497,1591606216000,2020-06-08,11:50:16,Türkiye Standart Saati,732675530995175424,mvd_vandie,Michael Walter Van Der Velden,,I have vauge recollection of doing a single week on Frans Ferdinands assassination...,"['ffsmonty', 'lexcanroar']",[],[],1,0,0,[],[],https://twitter.com/MVD_Vandie/status/1269914630236909568,False,,0,,,,,,,"[{'user_id': '732675530995175424', 'username': 'MVD_Vandie'}, {'user_id': '214909666', 'username': 'ffsmonty'}, {'user_id': '15907661', 'username': 'lexcanroar'}]",,,,
1269887581896019969,1269649580452458497,1591599767000,2020-06-08,10:02:47,Türkiye Standart Saati,732675530995175424,mvd_vandie,Michael Walter Van Der Velden,,British history classes are a joke. We covered ww2 twice at different points. The Saxons for a term. Greeks twice at different points and Romans three separate points between primary and high school. I learned more from horrible histories than I ever did in a history class.,"['ffsmonty', 'lexcanroar']",[],[],1,0,0,[],[],https://twitter.com/MVD_Vandie/status/1269887581896019969,False,,0,,,,,,,"[{'user_id': '732675530995175424', 'username': 'MVD_Vandie'}, {'user_id': '214909666', 'username': 'ffsmonty'}, {'user_id': '15907661', 'username': 'lexcanroar'}]",,,,
1268901181600010246,1268894265188499457,1591364591000,2020-06-05,16:43:11,Türkiye Standart Saati,247768962,thegoldqueen,The Gold Queen,, pic.twitter.com/HUmnGPP61W,['ffsmonty'],[],['https://pbs.twimg.com/media/EZwK5YpXsAAcUAz.jpg'],0,0,3,[],[],https://twitter.com/thegoldqueen/status/1268901181600010246,False,,0,,,,,,,"[{'user_id': '247768962', 'username': 'thegoldqueen'}, {'user_id': '214909666', 'username': 'ffsmonty'}]",,,,
1268826458488782848,1268566297954136069,1591346776000,2020-06-05,11:46:16,Türkiye Standart Saati,214909666,ffsmonty,Ridgers,, pic.twitter.com/pqFHI3F3tQ,['blowmybanana'],[],[],0,0,0,[],[],https://twitter.com/ffsmonty/status/1268826458488782848,False,,1,,,,,,,"[{'user_id': '214909666', 'username': 'ffsmonty'}, {'user_id': '1156803192', 'username': 'BlowMyBanana'}]",,,,
1268502817968439302,1268408857031618560,1591269614000,2020-06-04,14:20:14,Türkiye Standart Saati,597276996,captainkeez,Mark Hall,, pic.twitter.com/8ca0qrzTAe,"['ffsmonty', 'artemishowl_']",[],['https://pbs.twimg.com/media/EZqglnVXYAIuxxw.png'],0,1,6,[],[],https://twitter.com/captainkeez/status/1268502817968439302,False,,0,,,,,,,"[{'user_id': '597276996', 'username': 'captainkeez'}, {'user_id': '214909666', 'username': 'ffsmonty'}, {'user_id': '126144548', 'username': 'Artemishowl_'}]",,,,
1267742895576055809,1267742895576055809,1591088434000,2020-06-02,12:00:34,Türkiye Standart Saati,281567106,samalamajimjam,Samalam🏴󠁧󠁢󠁷󠁬󠁳󠁿,,"@ffsmonty  can you bring the milk in please and out the wash on.
Xx",['ffsmonty'],[],[],1,0,0,[],[],https://twitter.com/Samalamajimjam/status/1267742895576055809,False,,0,,,,,,,"[{'user_id': '281567106', 'username': 'Samalamajimjam'}, {'user_id': '214909666', 'username': 'ffsmonty'}]",,,,
1267561857004470272,1267209724266721283,1591045271000,2020-06-02,00:01:11,Türkiye Standart Saati,1036273007684190208,aceanfronk,Fronk,,"at this point it's very reasonable to be upset. The blizzard update cycle turning. They refuse to ever just admit that they did wrong, they have to add something else, and it's always ""until next expansion"", but it really just doesnt have to be.

see tf > azerite > AWE > cvendor","['ffsmonty', 'changecovenants']",[],[],0,0,1,[],[],https://twitter.com/AceanFronk/status/1267561857004470272,False,,0,,,,,,,"[{'user_id': '1036273007684190208', 'username': 'AceanFronk'}, {'user_id': '214909666', 'username': 'ffsmonty'}, {'user_id': '1202712880371699712', 'username': 'CHANGECOVENANTS'}]",,,,
1267528513868959744,1267409845122187277,1591037321000,2020-06-01,21:48:41,Türkiye Standart Saati,24744983,adam_pearson,Adam Pearson,,*unlimited exercise.,['ffsmonty'],[],[],0,0,1,[],[],https://twitter.com/Adam_Pearson/status/1267528513868959744,False,,0,,,,,,,"[{'user_id': '24744983', 'username': 'Adam_Pearson'}, {'user_id': '214909666', 'username': 'ffsmonty'}]",,,,
1267515645475856387,1267209724266721283,1591034253000,2020-06-01,20:57:33,Türkiye Standart Saati,214909666,ffsmonty,Ridgers,,"And this apathy that I’m feeling seems to me to be more of an issue than the immediate system at hand - something that sounds like it may already be addressed in shadowlands, so I’m content to not rage until then","['aceanfronk', 'changecovenants']",[],[],1,0,0,[],[],https://twitter.com/ffsmonty/status/1267515645475856387,False,,0,,,,,,,"[{'user_id': '214909666', 'username': 'ffsmonty'}, {'user_id': '1036273007684190208', 'username': 'AceanFronk'}, {'user_id': '1202712880371699712', 'username': 'CHANGECOVENANTS'}]",,,,
1267512126454804489,1267209724266721283,1591033414000,2020-06-01,20:43:34,Türkiye Standart Saati,1036273007684190208,aceanfronk,Fronk,,"this is a system we'll most likely have to play with for the next 4-6 months, seems reasonable to want blizzard to stop being so prideful and just give us the vendor, as literally everybody wants it.","['ffsmonty', 'changecovenants']",[],[],1,0,0,[],[],https://twitter.com/AceanFronk/status/1267512126454804489,False,,0,,,,,,,"[{'user_id': '1036273007684190208', 'username': 'AceanFronk'}, {'user_id': '214909666', 'username': 'ffsmonty'}, {'user_id': '1202712880371699712', 'username': 'CHANGECOVENANTS'}]",,,,
1267489127169175554,1267209724266721283,1591027931000,2020-06-01,19:12:11,Türkiye Standart Saati,1036273007684190208,aceanfronk,Fronk,,"technically yes. some people got fucked by expedient r3 being in the first rotation, and had to spam dungeons for 16 hours a day to get their bis corruption.

but this shouldn't be in blizzards hands to decide. just let players decide if they want to grind or want to chill.","['ffsmonty', 'changecovenants']",[],[],1,0,0,[],[],https://twitter.com/AceanFronk/status/1267489127169175554,False,,0,,,,,,,"[{'user_id': '1036273007684190208', 'username': 'AceanFronk'}, {'user_id': '214909666', 'username': 'ffsmonty'}, {'user_id': '1202712880371699712', 'username': 'CHANGECOVENANTS'}]",,,,
1267471907940708352,1267409845122187277,1591023825000,2020-06-01,18:03:45,Türkiye Standart Saati,214909666,ffsmonty,Ridgers,,.... for exercise,['adam_pearson'],[],[],1,0,1,[],[],https://twitter.com/ffsmonty/status/1267471907940708352,False,,0,,,,,,,"[{'user_id': '214909666', 'username': 'ffsmonty'}, {'user_id': '24744983', 'username': 'Adam_Pearson'}]",,,,
1267458997797498880,1267351357008359426,1591020747000,2020-06-01,17:12:27,Türkiye Standart Saati,281567106,samalamajimjam,Samalam🏴󠁧󠁢󠁷󠁬󠁳󠁿,, pic.twitter.com/zwhdJBlSqj,['ffsmonty'],[],[],0,0,1,[],[],https://twitter.com/Samalamajimjam/status/1267458997797498880,False,,1,,,,,,,"[{'user_id': '281567106', 'username': 'Samalamajimjam'}, {'user_id': '214909666', 'username': 'ffsmonty'}]",,,,
1267440293953093633,1267351357008359426,1591016288000,2020-06-01,15:58:08,Türkiye Standart Saati,281567106,samalamajimjam,Samalam🏴󠁧󠁢󠁷󠁬󠁳󠁿,,Oh was this the pun?,['ffsmonty'],[],[],1,0,0,[],[],https://twitter.com/Samalamajimjam/status/1267440293953093633,False,,0,,,,,,,"[{'user_id': '281567106', 'username': 'Samalamajimjam'}, {'user_id': '214909666', 'username': 'ffsmonty'}]",,,,
1267383483896397824,1267376256812748800,1591002744000,2020-06-01,12:12:24,Türkiye Standart Saati,281567106,samalamajimjam,Samalam🏴󠁧󠁢󠁷󠁬󠁳󠁿,, pic.twitter.com/lpKnUTAuZD,['ffsmonty'],[],[],1,0,0,[],[],https://twitter.com/Samalamajimjam/status/1267383483896397824,False,,1,,,,,,,"[{'user_id': '281567106', 'username': 'Samalamajimjam'}, {'user_id': '214909666', 'username': 'ffsmonty'}]",,,,
1267381140043816960,1267351357008359426,1591002185000,2020-06-01,12:03:05,Türkiye Standart Saati,281567106,samalamajimjam,Samalam🏴󠁧󠁢󠁷󠁬󠁳󠁿,,Honestly can't see the pun,['ffsmonty'],[],[],1,0,0,[],[],https://twitter.com/Samalamajimjam/status/1267381140043816960,False,,0,,,,,,,"[{'user_id': '281567106', 'username': 'Samalamajimjam'}, {'user_id': '214909666', 'username': 'ffsmonty'}]",,,,
1267376448844845057,1267375022928203776,1591001066000,2020-06-01,11:44:26,Türkiye Standart Saati,732675530995175424,mvd_vandie,Michael Walter Van Der Velden,,"The thing is that to press submit you have to fill in a rating. I think they are fully hoping that people will rate it just to make it go away as ""submit"" is the default action. Is it so much to ask that I can just use the software thats already been paid for?","['ffsmonty', 'msexcel']",[],[],1,0,0,[],[],https://twitter.com/MVD_Vandie/status/1267376448844845057,False,,0,,,,,,,"[{'user_id': '732675530995175424', 'username': 'MVD_Vandie'}, {'user_id': '214909666', 'username': 'ffsmonty'}, {'user_id': '15934026', 'username': 'msexcel'}]",,,,
1267370763058909184,1267351357008359426,1590999711000,2020-06-01,11:21:51,Türkiye Standart Saati,281567106,samalamajimjam,Samalam🏴󠁧󠁢󠁷󠁬󠁳󠁿,,That it? Just olives?,['ffsmonty'],[],[],1,0,0,[],[],https://twitter.com/Samalamajimjam/status/1267370763058909184,False,,0,,,,,,,"[{'user_id': '281567106', 'username': 'Samalamajimjam'}, {'user_id': '214909666', 'username': 'ffsmonty'}]",,,,
1267370102648901636,1267351357008359426,1590999553000,2020-06-01,11:19:13,Türkiye Standart Saati,281567106,samalamajimjam,Samalam🏴󠁧󠁢󠁷󠁬󠁳󠁿,,So don't. We'll just swap meals for what we have got,['ffsmonty'],[],[],1,0,0,[],[],https://twitter.com/Samalamajimjam/status/1267370102648901636,False,,0,,,,,,,"[{'user_id': '281567106', 'username': 'Samalamajimjam'}, {'user_id': '214909666', 'username': 'ffsmonty'}]",,,,
1267123917031866373,1266821653234843650,1590940858000,2020-05-31,19:00:58,Türkiye Standart Saati,281567106,samalamajimjam,Samalam🏴󠁧󠁢󠁷󠁬󠁳󠁿,, pic.twitter.com/IKKmpIguMg,['ffsmonty'],[],[],0,0,0,[],[],https://twitter.com/Samalamajimjam/status/1267123917031866373,False,,1,,,,,,,"[{'user_id': '281567106', 'username': 'Samalamajimjam'}, {'user_id': '214909666', 'username': 'ffsmonty'}]",,,,
1267112271127343105,1267085795925659650,1590938081000,2020-05-31,18:14:41,Türkiye Standart Saati,83391980,kavustock,Kavu Stock,,"Start with the few that cause outrage. Then look up the ones where the victim is white - see vid -- and doesn't fit the narrative that will get you closer. 15 is too high. 

Obama insisted on police cams to capture all the brutality. Where is it? https://youtu.be/_c-E_i8Q5G0 ","['ffsmonty', 'bbcnews']",['https://youtu.be/_c-E_i8Q5G0'],[],0,0,0,[],[],https://twitter.com/kavustock/status/1267112271127343105,False,,0,,,,,,,"[{'user_id': '83391980', 'username': 'kavustock'}, {'user_id': '214909666', 'username': 'ffsmonty'}, {'user_id': '612473', 'username': 'BBCNews'}]",,,,
1266312547034161152,1265938706369822725,1590747412000,2020-05-29,13:16:52,Türkiye Standart Saati,214909666,ffsmonty,Ridgers,,... braid them into a whip and become the most annoying person to be quarantined with.,['sealeymike'],[],[],0,0,0,[],[],https://twitter.com/ffsmonty/status/1266312547034161152,False,,0,,,,,,,"[{'user_id': '214909666', 'username': 'ffsmonty'}, {'user_id': '784190354', 'username': 'SealeyMike'}]",,,,
1266071461971791872,1265938706369822725,1590689933000,2020-05-28,21:18:53,Türkiye Standart Saati,784190354,sealeymike,Mike Sealey,,"Looked into it. Turns out it needs to be a minimum of 7 inches.

[Make your own joke here]",['ffsmonty'],[],[],0,0,1,[],[],https://twitter.com/SealeyMike/status/1266071461971791872,False,,0,,,,,,,"[{'user_id': '784190354', 'username': 'SealeyMike'}, {'user_id': '214909666', 'username': 'ffsmonty'}]",,,,
1266060226085761026,1265745465032794112,1590687254000,2020-05-28,20:34:14,Türkiye Standart Saati,3914651116,okeebzo,🏳️‍🌈 Keebz 🏳️‍🌈,,lol never going to happen,"['ffsmonty', 'americandadlive']",[],[],0,0,1,[],[],https://twitter.com/okeebzo/status/1266060226085761026,False,,0,,,,,,,"[{'user_id': '3914651116', 'username': 'okeebzo'}, {'user_id': '214909666', 'username': 'ffsmonty'}, {'user_id': '826951154689048576', 'username': 'AmericanDadLive'}]",,,,
1265624303753625600,1265549688180219909,1590583322000,2020-05-27,15:42:02,Türkiye Standart Saati,281567106,samalamajimjam,Samalam🏴󠁧󠁢󠁷󠁬󠁳󠁿,,Wow bake off?,"['ffsmonty', 'preachgaming', 'lame_one']",[],[],0,0,0,[],[],https://twitter.com/Samalamajimjam/status/1265624303753625600,False,,0,,,,,,,"[{'user_id': '281567106', 'username': 'Samalamajimjam'}, {'user_id': '214909666', 'username': 'ffsmonty'}, {'user_id': '365528029', 'username': 'PreachGaming'}, {'user_id': '591169550', 'username': 'Lame_One'}]",,,,
1265334950829621249,1265332677810454531,1590514335000,2020-05-26,20:32:15,Türkiye Standart Saati,760209405510053888,inheritix,Jade Nicole @ Midgar,,"It's difficult, last week I had a day off because I couldn't get out of bed. You got this.",['ffsmonty'],[],[],1,0,1,[],[],https://twitter.com/inheritix/status/1265334950829621249,False,,0,,,,,,,"[{'user_id': '760209405510053888', 'username': 'inheritix'}, {'user_id': '214909666', 'username': 'ffsmonty'}]",,,,
1264555356778196992,1264276729205592071,1590328466000,2020-05-24,16:54:26,Türkiye Standart Saati,1245530822267924481,cpt_gallowsfall,Cpt. Gallowsfall,,"You can read the entire Canon timeline here:  https://wow.gamepedia.com/Timeline_(unofficial) …

It says unofficial but is compiled from OFFICIAL CANON sources, it’s just more comprehensive than the Ultimate Visual Guide timeline.","['ffsmonty', 'anugerahf', 'samalamajimjam', 'dmac_dam', 'taliesinevitel', 'warcraftdevs']",['https://wow.gamepedia.com/Timeline_(unofficial)'],[],0,0,0,[],[],https://twitter.com/Cpt_Gallowsfall/status/1264555356778196992,False,,0,,,,,,,"[{'user_id': '1245530822267924481', 'username': 'Cpt_Gallowsfall'}, {'user_id': '214909666', 'username': 'ffsmonty'}, {'user_id': '472118493', 'username': 'anugerahf'}, {'user_id': '281567106', 'username': 'Samalamajimjam'}, {'user_id': '4348332680', 'username': 'dmac_dam'}, {'user_id': '743742497331961856', 'username': 'TaliesinEvitel'}, {'user_id': '2897774300', 'username': 'WarcraftDevs'}]",,,,
1264554410648014850,1264276729205592071,1590328240000,2020-05-24,16:50:40,Türkiye Standart Saati,1245530822267924481,cpt_gallowsfall,Cpt. Gallowsfall,,I agree!,"['ffsmonty', 'anugerahf', 'samalamajimjam', 'dmac_dam', 'taliesinevitel', 'warcraftdevs']",[],[],0,0,0,[],[],https://twitter.com/Cpt_Gallowsfall/status/1264554410648014850,False,,0,,,,,,,"[{'user_id': '1245530822267924481', 'username': 'Cpt_Gallowsfall'}, {'user_id': '214909666', 'username': 'ffsmonty'}, {'user_id': '472118493', 'username': 'anugerahf'}, {'user_id': '281567106', 'username': 'Samalamajimjam'}, {'user_id': '4348332680', 'username': 'dmac_dam'}, {'user_id': '743742497331961856', 'username': 'TaliesinEvitel'}, {'user_id': '2897774300', 'username': 'WarcraftDevs'}]",,,,
1264140863480963073,1263939550218502144,1590229643000,2020-05-23,13:27:23,Türkiye Standart Saati,921468385,berry_and_rye,Berry & DRY,,"Lockdown doesn’t forbid deliveries as we understand it, but we will check. Email us your tel number at berryandrye@gmail.com and we’ll give you a call to discuss and see what we can do!",['ffsmonty'],[],[],1,0,2,[],[],https://twitter.com/berry_and_rye/status/1264140863480963073,False,,0,,,,,,,"[{'user_id': '921468385', 'username': 'berry_and_rye'}, {'user_id': '214909666', 'username': 'ffsmonty'}]",,,,
1263914760002822145,1263908823493984257,1590175735000,2020-05-22,22:28:55,Türkiye Standart Saati,921468385,berry_and_rye,Berry & DRY,,"Appreciate the heads up.

We’ll be ready. Very ready.","['ffsmonty', 'samalamajimjam']",[],[],0,0,2,[],[],https://twitter.com/berry_and_rye/status/1263914760002822145,False,,0,,,,,,,"[{'user_id': '921468385', 'username': 'berry_and_rye'}, {'user_id': '214909666', 'username': 'ffsmonty'}, {'user_id': '281567106', 'username': 'Samalamajimjam'}]",,,,
1263781177187610624,1263606799954882560,1590143887000,2020-05-22,13:38:07,Türkiye Standart Saati,1224674397614747648,barrett78508368,Warrior Poet,,Dude yes i would finally be able to have a top hat and monocle for my banker alt.,"['ffsmonty', 'wowhead']",[],[],0,0,0,[],[],https://twitter.com/Barrett78508368/status/1263781177187610624,False,,0,,,,,,,"[{'user_id': '1224674397614747648', 'username': 'Barrett78508368'}, {'user_id': '214909666', 'username': 'ffsmonty'}, {'user_id': '17258481', 'username': 'Wowhead'}]",,,,
1263684394289676288,1263606799954882560,1590120812000,2020-05-22,07:13:32,Türkiye Standart Saati,881885227601342464,nexieane,Aryna Alexandra Parmson,,"And hair showing under/around helmets, that took way too long and it still only applies to a handful of headpieces!","['ffsmonty', 'wowhead']",[],[],2,1,12,[],[],https://twitter.com/nexieane/status/1263684394289676288,False,,0,,,,,,,"[{'user_id': '881885227601342464', 'username': 'nexieane'}, {'user_id': '214909666', 'username': 'ffsmonty'}, {'user_id': '17258481', 'username': 'Wowhead'}]",,,,
1263523059098624003,1263460660987473924,1590082347000,2020-05-21,20:32:27,Türkiye Standart Saati,281567106,samalamajimjam,Samalam🏴󠁧󠁢󠁷󠁬󠁳󠁿,, pic.twitter.com/TcGWWGp7wr,['ffsmonty'],[],[],1,0,0,[],[],https://twitter.com/Samalamajimjam/status/1263523059098624003,False,,1,,,,,,,"[{'user_id': '281567106', 'username': 'Samalamajimjam'}, {'user_id': '214909666', 'username': 'ffsmonty'}]",,,,
